pH,Chlorine,Turbidity,Conductivity,Alkalinity,Temperature,Colour,pH
7.03,1.81,0.629,51.0,6.4,7.3,18.0,7.03
6.58,1.875,0.6925,51.75,5.15,6.949999999999999,21.5,6.58
6.13,1.94,0.756,52.5,3.9,6.6,25.0,6.13
6.74,1.89,1.049,57.1,4.7,6.7,28.0,6.74
6.805,1.79,1.0034999999999998,57.45,5.550000000000001,6.25,24.5,6.805
6.87,1.69,0.958,57.8,6.4,5.8,21.0,6.87
6.78,1.81,0.745,54.4,6.25,5.55,23.0,6.78
6.17,1.97,0.532,51.0,6.1,5.3,25.0,6.17
6.385,2.02,0.5285,52.3,6.25,5.15,23.5,6.385
6.6,1.92,0.525,53.6,6.4,5.0,22.0,6.6
6.64,1.92,0.733,54.0,6.3,4.7,26.0,6.64
7.21,1.93,0.511,55.6,6.5,4.5,34.0,7.21
6.41,1.89,0.482,57.0,6.8,4.5,25.0,6.41
7.53,1.84,0.699,55.4,5.1,5.0,27.0,7.53
7.65,1.65,0.386,56.4,4.9,4.7,34.0,7.65
7.865,1.53,0.465,56.3,5.0,4.7,36.5,7.865
8.08,1.53,0.544,56.2,5.1,4.7,39.0,8.08
7.0,1.61,0.298,51.5,5.0,4.5,32.0,7.0
7.04,1.69,0.5,56.5,8.0,4.5,38.0,7.04
7.15,1.82,0.458,56.7,8.3,4.4,31.0,7.15
6.88,1.85,0.426,49.0,8.0,4.2,33.0,6.88
6.7,1.74,0.437,52.2,7.7,4.9,32.0,6.7
6.7,1.75,0.6815,53.2,7.4,4.5,35.0,6.7
6.7,1.76,0.926,54.2,7.1,4.1,38.0,6.7
4.83,1.78,0.41,44.2,1.4,4.7,30.0,4.83
5.05,1.74,0.467,47.3,1.6,4.6,28.0,5.05
6.96,1.75,0.603,52.0,4.9,4.8,29.0,6.96
7.42,1.76,0.504,50.0,5.7,4.3,30.0,7.42
6.34,1.59,0.784,45.4,5.9,4.7,28.0,6.34
6.5649999999999995,1.49,0.957,48.9,6.050000000000001,4.25,29.0,6.5649999999999995
6.79,1.48,1.13,52.4,6.2,3.8,30.0,6.79
6.46,1.7,0.747,53.0,4.8,3.3,26.0,6.46
6.31,1.96,1.108,52.2,5.1,3.5,27.0,6.31
6.35,2.15,0.451,55.8,6.0,3.5,33.0,6.35
6.41,1.92,0.232,56.7,5.0,3.4,34.0,6.41
6.79,1.86,0.523,58.7,6.5,3.3,26.0,6.79
6.73,1.71,0.348,57.8,3.5,3.2,40.0,6.73
6.525,1.6949999999999998,0.358,55.2,4.7,3.3,46.5,6.525
6.32,1.68,0.368,52.6,5.9,3.4,53.0,6.32
6.38,1.88,0.241,52.4,5.6,3.4,32.0,6.38
6.57,1.81,0.295,56.3,5.7,3.5,28.0,6.57
6.67,1.76,0.307,55.2,6.0,3.5,27.0,6.67
6.61,1.7850000000000001,0.271,52.2,6.0,3.6,20.0,6.61
6.605,1.7725,0.2665,52.25,5.6,3.6,24.5,6.605
6.6,1.77875,0.262,52.3,5.2,3.6,29.0,6.6
6.71,1.775625,0.274,55.2,6.5,3.6,33.0,6.71
6.96,1.7771875000000001,0.281,56.4,6.8,3.6,30.0,6.96
6.99,1.77640625,0.39,57.2,6.4,3.5,30.0,6.99
6.43,1.776796875,0.332,53.0,6.7,3.5,33.0,6.43
6.68,1.7766015625,0.334,50.6,6.1,3.5,31.0,6.68
6.875,1.7766992187500001,0.3405,51.7,6.25,3.45,28.5,6.875
7.07,1.776650390625,0.347,52.8,6.4,3.4,26.0,7.07
6.93,1.7766748046875,0.4105,54.9,6.300000000000001,3.5,27.5,6.93
6.79,1.77666259765625,0.474,57.0,6.2,3.6,29.0,6.79
6.72,1.7766687011718751,0.347,58.2,6.1,3.7,28.0,6.72
6.74,1.7766656494140625,0.506,60.2,5.8,3.9,31.0,6.74
6.5,1.7766671752929688,0.333,58.0,6.1,3.8,29.0,6.5
6.715,1.7766664123535156,0.35350000000000004,59.2,6.25,3.8499999999999996,29.5,6.715
6.93,1.7766667938232423,0.374,60.4,6.4,3.9,30.0,6.93
6.66,1.7766666030883789,0.292,59.4,6.2,3.8,31.0,6.66
7.74,1.7766666984558106,0.868,61.2,6.0,3.2,30.0,7.74
6.97,1.7766666507720947,0.611,60.7,6.8,3.4,37.0,6.97
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.11,1.59,0.2,68.4,5.9,3.4,51.0,7.11
7.25,1.79,0.204,68.8,6.0,3.5,52.0,7.25
7.02,1.83,0.216,69.6,6.4,3.4,54.0,7.02
7.23,1.91,0.213,70.6,6.2,3.4,52.0,7.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.18,1.88,0.191,71.2,6.0,3.3,55.0,7.18
7.21,1.94,0.274,69.6,6.7,3.2,58.0,7.21
7.09,1.9,0.241,74.2,6.6,3.3,56.0,7.09
7.28,1.61,0.316,74.8,6.8,3.4,57.0,7.28
7.3,1.68,0.262,74.6,6.3,3.3,49.0,7.3
7.59,1.52,0.256,75.2,6.1,3.4,47.0,7.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.53,1.61,0.263,74.6,6.3,3.3,46.0,7.53
6.72,1.65,0.241,76.2,6.1,3.3,48.0,6.72
6.79,1.49,0.257,77.8,5.8,3.3,48.0,6.79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.73,1.67,0.099,76.2,6.4,3.4,54.0,7.73
7.29,1.61,0.174,70.6,6.0,3.3,47.0,7.29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.78,1.5,0.293,78.4,6.1,3.2,47.0,7.78
7.0,1.53,0.371,77.0,5.9,3.3,43.0,7.0
6.91,1.55,0.217,75.8,6.0,3.3,46.0,6.91
6.89,1.49,0.261,76.2,5.6,3.5,42.0,6.89
6.07,1.41,0.301,73.8,5.8,3.5,46.0,6.07
6.78,1.47,0.363,75.8,5.4,3.3,47.0,6.78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.84,1.62,0.546,76.0,5.7,3.7,43.0,6.84
7.05,1.42,0.389,78.4,5.8,3.3,47.0,7.05
7.18,1.86,0.326,76.6,5.9,3.2,49.0,7.18
7.31,1.38,0.317,80.6,5.5,3.3,47.0,7.31
7.5,1.8,0.398,80.8,4.7,3.2,49.0,7.5
8.22,1.84,0.196,77.6,5.0,3.1,48.0,8.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.69,1.86,0.161,82.8,5.6,3.1,47.0,7.69
7.47,1.8,0.131,80.8,5.9,3.0,48.0,7.47
7.16,1.66,0.127,80.4,5.7,3.0,51.0,7.16
6.64,1.66,0.184,78.4,6.2,3.2,52.0,6.64
7.33,1.7,0.147,79.0,5.9,3.2,49.0,7.33
7.35,1.77,0.107,80.4,5.9,3.3,45.0,7.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.26,1.87,0.151,78.8,7.8,3.2,52.0,7.26
7.8,1.92,0.21,78.2,6.8,3.4,49.0,7.8
7.65,1.9,0.179,79.0,6.6,3.5,47.0,7.65
7.43,1.86,0.1,80.4,6.0,3.4,41.0,7.43
6.94,1.82,0.214,79.6,6.3,3.3,43.0,6.94
6.91,1.95,0.221,79.8,6.0,3.3,44.0,6.91
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.95,1.87,0.221,80.4,5.9,3.4,40.0,6.95
6.99,1.9,0.174,79.8,5.9,3.3,42.0,6.99
6.91,1.94,0.264,79.2,6.1,3.4,46.0,6.91
6.93,1.76,0.217,81.4,5.8,5.8,45.0,6.93
6.92,1.72,0.277,79.0,6.0,3.2,46.0,6.92
7.42,1.73,0.286,80.2,5.8,3.2,45.0,7.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.66,1.688,0.264,82.2,5.9,3.3,44.0,7.66
6.71,1.67,0.246,81.2,7.3,3.3,46.0,6.71
6.87,1.66,0.293,82.8,6.2,3.4,43.0,6.87
7.6,1.69,0.271,82.0,6.3,3.4,54.0,7.6
7.77,1.7,0.219,81.4,5.9,3.3,47.0,7.77
7.79,1.64,0.186,82.8,6.4,3.3,43.0,7.79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.66,1.74,0.304,82.2,10.2,3.6,53.0,7.66
7.44,1.62,0.327,81.6,10.0,3.6,52.0,7.44
7.58,1.7,0.4,82.2,8.6,3.5,42.0,7.58
7.64,1.77,0.192,82.8,6.9,3.7,43.0,7.64
7.64,1.72,0.206,83.0,6.7,3.6,44.0,7.64
7.24,1.61,0.206,82.6,6.2,3.6,43.0,7.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.23,1.67,0.642,79.6,6.9,3.6,46.0,7.23
7.18,1.57,0.217,80.6,6.7,3.9,44.0,7.18
7.48,1.63,0.226,80.4,6.5,3.7,43.0,7.48
6.92,1.59,0.271,78.2,5.9,3.6,44.0,6.92
6.91,1.64,0.315,77.8,8.4,3.7,49.0,6.91
7.21,1.61,0.323,76.2,7.8,3.7,47.0,7.21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.32,1.03,0.31,77.0,7.3,3.1,45.0,7.32
6.73,1.88,0.241,78.6,6.0,3.2,48.0,6.73
6.73,1.74,0.305,78.8,7.3,3.4,50.0,6.73
6.84,1.73,0.312,76.8,7.1,3.2,49.0,6.84
7.22,1.69,0.301,74.8,6.8,3.2,49.0,7.22
7.25,1.78,0.332,77.2,6.9,3.3,47.0,7.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.07,1.61,0.291,76.8,6.8,3.3,51.0,7.07
7.11,1.7,0.36,76.6,8.6,3.4,55.0,7.11
7.2,1.67,0.211,78.4,7.9,3.3,51.0,7.2
7.07,1.72,0.211,72.4,6.7,4.0,52.0,7.07
7.29,1.75,0.217,0.0,6.5,3.9,53.0,7.29
7.45,1.59,0.248,74.6,6.2,3.6,53.0,7.45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.79,1.69,0.211,75.8,6.1,3.7,48.0,6.79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,1.79,0.281,76.2,5.9,3.6,48.0,6.9
6.77,1.62,0.263,73.0,6.0,3.6,49.0,6.77
6.98,1.6,0.304,77.4,6.3,3.7,56.0,6.98
6.81,1.46,0.345,73.8,5.9,3.8,58.0,6.81
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.02,1.57,0.363,75.2,5.7,3.6,57.0,7.02
7.05,1.58,0.391,75.2,6.2,3.6,56.0,7.05
6.91,1.78,0.339,76.2,7.0,3.6,51.0,6.91
7.73,1.74,0.29,75.6,6.8,3.6,48.0,7.73
6.97,1.81,0.24,76.2,6.6,3.6,47.0,6.97
7.16,1.76,0.224,76.2,6.1,3.6,48.0,7.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.24,1.78,0.238,77.8,8.5,3.8,50.0,7.24
6.67,1.6,0.124,77.4,8.3,3.7,49.0,6.67
6.56,1.56,0.244,73.2,8.4,3.7,54.0,6.56
7.92,1.73,0.323,75.8,8.2,3.7,54.0,7.92
6.93,1.78,0.237,69.2,7.9,3.8,56.0,6.93
7.12,1.74,0.239,73.8,7.1,3.8,57.0,7.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.23,1.83,0.096,59.2,3.0,3.8,48.0,5.23
7.52,1.82,0.247,76.4,6.8,3.7,48.0,7.52
5.84,1.71,0.116,57.2,5.8,4.0,47.0,5.84
7.64,1.79,0.141,74.8,6.1,4.1,46.0,7.64
7.14,1.56,0.218,76.2,6.3,4.1,50.0,7.14
7.14,1.63,0.226,66.8,6.5,4.2,52.0,7.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.22,1.49,0.317,57.8,5.6,4.2,54.0,6.22
7.14,1.76,0.246,72.2,6.2,4.1,53.0,7.14
7.95,1.74,0.136,74.6,6.3,4.0,50.0,7.95
7.03,1.49,0.198,74.8,6.2,4.0,49.0,7.03
7.04,1.62,0.17,73.6,5.9,4.1,47.0,7.04
7.08,1.72,0.199,75.4,6.7,4.1,41.0,7.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.95,1.82,0.279,69.0,6.3,4.7,40.0,6.95
6.96,1.53,0.24,68.8,5.2,4.8,47.0,6.96
7.97,1.67,0.129,70.6,5.9,5.9,46.0,7.97
7.93,1.77,0.094,66.2,6.0,5.8,44.0,7.93
7.69,1.74,0.113,65.8,6.3,5.0,47.0,7.69
7.41,1.79,0.131,66.2,6.4,5.1,47.0,7.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,1.84,0.174,65.4,5.7,5.2,41.0,6.9
7.02,1.78,0.134,67.6,6.1,5.4,47.0,7.02
6.58,1.59,0.152,67.4,6.2,0.0,43.0,6.58
7.21,1.86,0.128,68.8,6.2,5.3,50.0,7.21
7.12,1.69,0.234,72.6,4.9,6.2,40.0,7.12
7.66,1.59,0.186,71.0,5.2,6.3,38.0,7.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.96,1.71,0.164,74.4,5.6,7.0,39.0,7.96
7.31,1.62,0.096,62.2,5.8,7.4,38.0,7.31
7.44,1.71,0.064,62.6,6.1,7.4,37.0,7.44
7.15,1.68,0.139,70.2,5.9,7.2,42.0,7.15
7.78,1.7,0.109,72.2,6.1,7.1,43.0,7.78
7.74,1.59,0.104,71.0,6.4,7.2,40.0,7.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.64,1.52,0.896,67.2,5.9,8.2,40.0,7.64
7.56,1.54,0.364,68.2,5.7,8.7,39.0,7.56
7.4,1.59,0.149,68.2,5.9,9.4,46.0,7.4
7.28,1.65,0.146,69.4,6.4,9.4,41.0,7.28
7.1,1.47,0.128,68.8,6.7,9.8,46.0,7.1
7.02,1.33,0.147,70.4,5.9,9.9,46.0,7.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.13,1.52,0.127,69.8,6.4,9.9,46.0,7.13
7.13,1.64,0.14,70.8,5.4,9.8,43.0,7.13
7.07,1.73,0.125,72.8,5.6,11.3,45.0,7.07
7.22,1.45,0.21,74.2,5.5,11.8,44.0,7.22
7.19,1.7,0.21,75.8,5.7,12.0,34.0,7.19
7.55,0.0,0.364,74.8,6.0,12.1,33.0,7.55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.25,1.37,0.271,80.2,5.6,12.7,36.0,7.25
7.49,1.46,0.141,80.6,6.4,12.4,37.0,7.49
7.07,1.69,0.101,79.8,6.2,12.4,36.0,7.07
6.85,1.53,0.118,78.6,6.5,12.6,39.0,6.85
6.74,1.62,0.109,80.4,6.1,12.6,36.0,6.74
7.12,1.57,0.134,82.0,6.4,12.6,33.0,7.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.32,1.71,0.206,82.4,6.0,12.3,33.0,7.32
7.47,1.54,0.205,81.6,5.8,12.4,32.0,7.47
7.67,1.61,0.092,83.2,6.1,12.4,30.0,7.67
7.77,1.69,0.084,84.8,6.4,13.4,32.0,7.77
7.52,1.51,0.08,82.2,6.2,13.7,29.0,7.52
7.22,1.59,0.091,86.2,6.0,13.3,30.0,7.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,1.59,0.084,83.0,5.9,13.3,23.0,7.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.16,1.78,0.113,81.4,6.4,13.4,25.0,8.16
7.28,1.74,0.098,81.2,6.6,13.5,24.0,7.28
7.08,1.36,0.091,84.8,6.4,14.5,23.0,7.08
7.7,1.66,0.086,78.8,6.1,14.6,22.0,7.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.89,1.76,0.061,88.2,6.3,15.5,24.0,7.89
6.99,1.57,0.074,87.0,6.0,15.2,28.0,6.99
7.13,1.56,0.279,85.0,5.8,14.5,29.0,7.13
7.73,1.64,0.079,84.8,5.9,14.7,27.0,7.73
7.85,1.7,0.074,83.8,6.1,14.8,30.0,7.85
7.54,1.44,0.246,83.0,6.1,14.9,26.0,7.54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.89,1.59,0.261,89.6,5.8,15.4,32.0,7.89
7.47,1.6,0.245,87.2,5.9,15.8,30.0,7.47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.69,1.57,0.174,88.0,5.7,15.7,33.0,7.69
7.56,1.53,0.113,86.8,6.1,15.2,33.0,7.56
6.67,1.61,0.108,87.2,5.8,15.5,32.0,6.67
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1,1.8,0.107,88.6,6.4,16.5,30.0,5.1
7.4,1.68,0.112,89.8,6.4,16.6,33.0,7.4
7.63,1.71,0.114,91.2,6.1,16.6,33.0,7.63
7.03,1.65,0.109,92.0,6.3,17.1,34.0,7.03
7.03,1.52,0.112,90.8,6.1,17.3,33.0,7.03
7.45,1.64,0.145,92.4,6.2,17.4,33.0,7.45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.52,1.66,0.121,72.2,5.2,17.1,32.0,5.52
7.47,1.58,0.216,92.8,5.5,17.1,33.0,7.47
7.13,1.65,0.256,93.4,4.8,17.2,29.0,7.13
7.67,1.6,0.149,92.0,5.0,17.4,29.0,7.67
7.76,1.65,0.127,93.0,5.4,17.5,27.0,7.76
7.54,1.62,0.146,91.2,6.1,17.7,24.0,7.54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,1.48,0.312,91.6,6.0,18.6,26.0,7.5
7.62,1.48,0.374,95.6,5.8,18.7,25.0,7.62
7.72,1.49,0.198,94.2,6.2,18.8,25.0,7.72
7.02,1.4,0.21,99.8,5.7,18.8,24.0,7.02
6.86,1.51,0.192,89.0,5.9,19.3,25.0,6.86
7.51,1.54,0.17,99.4,6.1,19.4,28.0,7.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.75,1.61,0.168,97.2,5.9,19.5,26.0,7.75
7.62,1.56,0.164,95.4,6.1,19.6,29.0,7.62
7.67,1.5,0.143,99.4,5.9,19.1,29.0,7.67
7.35,1.55,0.143,100.2,6.2,19.2,0.0,7.35
7.06,1.57,0.254,99.8,5.9,19.5,26.0,7.06
7.66,1.64,0.214,97.4,6.0,19.4,26.0,7.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.46,1.56,0.197,99.2,6.2,19.5,27.0,7.46
6.94,1.71,0.184,99.2,6.1,19.3,27.0,6.94
7.15,1.68,0.275,97.0,5.9,18.9,25.0,7.15
7.75,1.73,0.265,96.4,6.0,18.8,25.0,7.75
7.56,1.8,0.172,95.4,6.2,19.0,24.0,7.56
7.43,1.74,0.196,96.2,6.7,19.1,22.0,7.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.45,1.76,0.298,96.4,5.9,19.1,21.0,7.45
7.39,1.73,0.317,95.2,6.0,19.6,22.0,7.39
7.5,1.7,0.209,96.2,6.1,19.5,24.0,7.5
7.44,1.74,0.204,95.8,6.2,19.6,21.0,7.44
7.51,1.75,0.194,98.2,5.9,19.3,26.0,7.51
7.14,1.82,0.198,96.6,5.8,19.2,26.0,7.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.24,1.8,0.286,97.6,5.9,19.1,26.0,5.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.69,1.87,0.318,95.4,5.7,18.6,26.0,7.69
6.84,1.92,0.244,94.6,5.8,18.4,28.0,6.84
6.98,1.87,0.467,93.8,6.0,18.0,28.0,6.98
7.24,1.73,0.368,90.0,5.7,17.9,27.0,7.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.36,1.74,0.314,93.2,5.8,18.0,26.0,7.36
7.15,1.62,0.268,92.4,6.1,18.0,30.0,7.15
6.99,1.58,0.503,94.2,6.2,17.4,28.0,6.99
7.54,1.61,0.375,92.8,5.9,17.6,16.0,7.54
7.61,1.57,0.204,91.8,5.6,17.8,29.0,7.61
7.62,1.65,0.298,93.0,6.1,17.6,22.0,7.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.19,1.74,0.456,85.0,4.2,16.2,25.0,7.19
7.38,1.71,0.508,86.8,5.2,15.7,22.0,7.38
7.61,1.69,0.31,83.6,5.5,15.7,35.0,7.61
7.61,1.66,0.311,89.0,5.7,15.5,44.0,7.61
7.25,1.74,0.321,83.8,5.8,15.1,47.0,7.25
7.35,1.76,0.344,88.6,6.0,15.0,49.0,7.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.72,1.7,0.3,86.2,5.8,15.5,41.0,6.72
6.55,1.75,0.271,88.8,5.7,15.4,40.0,6.55
6.28,1.83,0.344,84.0,5.4,14.6,46.0,6.28
6.97,1.98,0.307,87.4,5.7,13.9,33.0,6.97
7.33,1.8,0.398,90.2,5.8,14.1,27.0,7.33
7.39,1.75,0.363,89.0,5.9,14.3,26.0,7.39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,1.76,0.331,85.8,5.6,14.2,28.0,7.6
6.96,1.91,0.314,90.8,5.9,14.5,26.0,6.96
6.91,2.2,0.306,91.2,5.8,14.4,27.0,6.91
6.83,1.85,0.55,83.2,5.7,13.9,26.0,6.83
8.07,2.17,0.198,86.8,6.9,13.8,29.0,8.07
7.5,1.75,0.267,89.4,5.9,13.6,27.0,7.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.14,1.9,0.432,84.6,5.8,13.8,26.0,7.14
7.14,1.82,0.451,84.8,5.9,13.1,27.0,7.14
8.29,1.87,0.211,87.2,6.4,13.0,30.0,8.29
7.71,1.77,0.304,84.6,5.7,12.7,31.0,7.71
7.76,1.84,0.3,88.0,5.8,12.1,33.0,7.76
7.22,1.81,0.274,86.8,5.9,11.7,32.0,7.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.59,1.79,0.196,85.6,6.2,11.5,29.0,7.59
7.62,1.86,0.177,85.8,5.4,11.6,30.0,7.62
8.09,1.89,0.181,88.2,5.7,11.8,33.0,8.09
7.11,1.73,0.173,85.4,5.9,11.8,32.0,7.11
6.7,1.76,0.312,83.0,5.8,11.8,29.0,6.7
7.65,1.69,0.264,82.8,5.9,11.6,0.0,7.65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.03,1.73,0.152,90.0,6.2,12.2,30.0,8.03
7.73,1.76,0.172,89.8,5.9,12.0,31.0,7.73
7.72,1.76,0.203,90.2,6.0,11.6,21.0,7.72
7.53,1.72,0.21,87.2,5.8,11.7,23.0,7.53
7.0,1.8,0.196,87.8,6.0,11.5,26.0,7.0
7.37,1.77,0.104,87.4,5.7,11.6,31.0,7.37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.44,1.76,0.195,87.4,5.8,11.3,23.0,7.44
7.38,1.59,0.206,86.4,6.0,11.2,22.0,7.38
7.78,1.63,0.191,88.2,5.7,11.1,24.0,7.78
7.72,1.42,0.157,84.2,5.7,11.2,27.0,7.72
7.0,1.66,0.161,85.8,5.9,10.9,28.0,7.0
6.69,1.6,0.213,83.4,5.6,10.7,31.0,6.69
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.36,1.67,0.176,84.8,5.8,10.5,31.0,7.36
7.36,1.62,0.137,83.2,6.1,10.3,0.0,7.36
7.42,1.7,0.141,89.4,5.8,10.3,30.0,7.42
7.56,1.67,0.147,47.8,5.7,10.4,29.0,7.56
7.45,1.72,0.189,83.4,5.8,10.0,29.0,7.45
7.67,1.73,0.254,83.0,5.9,10.1,30.0,7.67
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.45,1.67,0.345,81.8,5.8,10.0,28.0,7.45
7.71,1.65,0.319,82.2,6.0,9.9,26.0,7.71
7.56,1.78,0.299,84.6,6.0,9.7,28.0,7.56
7.45,1.69,0.609,83.8,5.8,9.5,30.0,7.45
7.8,1.72,0.417,84.8,5.9,9.4,32.0,7.8
7.79,1.64,0.298,85.0,6.1,9.4,32.0,7.79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.66,1.79,0.421,77.2,6.0,7.6,30.0,7.66
7.15,1.75,0.599,76.6,5.8,7.4,38.0,7.15
7.42,1.69,0.37,78.8,5.7,7.1,34.0,7.42
7.42,1.77,0.247,75.0,5.8,7.8,33.0,7.42
7.11,1.71,0.257,72.4,5.9,6.9,30.0,7.11
6.87,1.62,0.306,63.0,5.8,6.7,33.0,6.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,1.64,0.284,74.6,6.1,6.7,28.0,7.2
7.05,1.76,0.417,73.0,5.7,6.1,32.0,7.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.51,1.77,0.304,71.6,5.7,6.0,33.0,7.51
7.47,1.65,1.69,74.2,6.1,5.8,45.0,7.47
7.52,1.71,0.756,76.0,6.1,5.7,38.0,7.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.36,1.69,0.497,74.0,6.6,5.6,35.0,7.36
6.77,1.74,0.535,72.2,5.7,5.5,38.0,6.77
6.94,1.83,0.523,73.8,5.8,5.4,37.0,6.94
7.27,1.75,0.515,72.2,5.9,5.2,40.0,7.27
7.36,1.69,0.476,74.8,6.0,5.2,37.0,7.36
7.66,1.77,0.401,73.6,5.8,5.1,41.0,7.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.44,1.76,0.421,71.4,5.7,5.1,47.0,7.44
7.58,1.72,0.518,70.0,5.6,4.8,42.0,7.58
7.21,1.7,0.4,72.4,5.9,5.0,50.0,7.21
7.72,1.77,0.557,69.4,5.9,5.0,40.0,7.72
7.38,1.79,0.562,75.2,5.7,4.9,39.0,7.38
7.31,1.82,0.504,75.0,5.8,4.8,41.0,7.31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,1.82,0.371,76.2,5.7,4.8,40.0,7.4
7.4,1.77,0.394,75.4,5.9,5.2,43.0,7.4
5.99,1.72,0.493,58.2,5.8,4.7,42.0,5.99
7.09,1.78,0.613,70.6,5.5,4.7,42.0,7.09
7.05,1.74,0.711,71.2,5.7,4.6,45.0,7.05
7.09,1.71,0.537,69.8,5.9,4.5,43.0,7.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.32,1.76,0.606,72.8,5.8,4.5,43.0,7.32
5.81,1.7,0.307,60.0,5.1,4.6,44.0,5.81
5.54,1.83,0.207,60.8,5.4,4.3,41.0,5.54
5.54,1.83,0.234,61.6,5.5,4.6,40.0,5.54
6.54,1.87,0.241,69.6,5.9,4.5,37.0,6.54
7.71,1.84,0.347,70.6,5.8,4.4,46.0,7.71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.34,1.75,0.545,76.8,6.0,4.7,42.0,8.34
6.98,1.95,0.498,61.0,5.8,4.4,41.0,6.98
7.99,1.92,0.399,62.8,6.0,4.3,42.0,7.99
8.0,1.89,0.424,64.8,6.2,4.2,40.0,8.0
7.83,1.72,0.468,70.4,6.4,4.4,43.0,7.83
7.04,1.75,0.414,71.2,6.0,4.5,43.0,7.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.76,1.82,0.46,66.8,5.7,4.8,42.0,6.76
7.18,1.84,0.472,68.4,6.1,4.7,43.0,7.18
7.14,1.96,0.442,69.0,5.8,0.0,44.0,7.14
6.7,1.9,0.472,69.2,5.9,4.4,43.0,6.7
6.87,1.97,0.423,73.0,6.1,4.4,39.0,6.87
7.01,1.91,0.589,74.2,5.9,4.4,38.0,7.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
